song,genre,bpm,energy,danceability,loudness,speechiness,acousticness,liveness,valence,popularity
Ice Queen,Jazz,0.4466019417475728,0.57,0.2708333333333333,4.0,0.0545454545454545,0.0404040404040404,0.1111111111111111,0.1515151515151515,0.47
Another 45 Miles,Lofi,0.441747572815534,0.59,0.5833333333333334,5.0,0.0545454545454545,0.2828282828282828,0.2323232323232323,0.4848484848484848,0.5
Like a Hurricane - 2003 Remaster,EDM,0.5533980582524272,0.83,0.4375,2.5,0.0727272727272727,0.0101010101010101,0.1616161616161616,0.6161616161616161,0.49
Father & Friend,Classical,0.4757281553398058,0.62,0.6875,4.5,0.0545454545454545,0.5151515151515151,0.0707070707070707,0.6666666666666666,0.35
"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Classical,0.529126213592233,0.78,0.7291666666666666,4.0,0.0909090909090909,0.0909090909090909,0.0606060606060606,0.3939393939393939,0.7
The Blower's Daughter,Folk,0.6456310679611651,0.2,0.3541666666666667,7.0,0.0545454545454545,0.1313131313131313,0.3434343434343434,0.0707070707070707,0.56
Magnificent,Metal,0.558252427184466,0.72,0.5520833333333334,3.0,0.0545454545454545,0.0,0.1111111111111111,0.5959595959595959,0.44
Virtual Insanity - Remastered,Metal,0.4466019417475728,0.95,0.6875,2.5,0.2,0.1313131313131313,0.1414141414141414,0.5252525252525253,0.69
Belle Hélène,Gospel,0.6699029126213593,0.56,0.7708333333333334,5.0,0.0727272727272727,0.1111111111111111,0.0808080808080808,0.98989898989899,0.49
Go With The Flow,Country,0.7718446601941747,0.99,0.25,2.0,0.1818181818181818,0.0101010101010101,0.8383838383838383,0.3737373737373737,0.58
Sound Of The Screameng Day,Classical,0.6699029126213593,0.55,0.6145833333333334,4.0,0.0545454545454545,0.0,0.2929292929292929,0.5050505050505051,0.26
Plug in Baby,Classical,0.6601941747572816,0.97,0.4270833333333333,2.0,0.0909090909090909,0.0,0.1111111111111111,0.3535353535353535,0.53
Heavy Cross,Pop,0.5825242718446602,0.69,0.8229166666666666,2.0,0.0545454545454545,0.0808080808080808,0.1414141414141414,0.2222222222222222,0.59
Nederwiet,Video game music,0.6359223300970874,0.71,0.8125,4.5,0.3454545454545454,0.4646464646464646,0.0606060606060606,0.6161616161616161,0.39
Heart Of Glass,EDM,0.558252427184466,0.7,0.7604166666666666,4.0,0.0545454545454545,0.0,0.0606060606060606,0.4141414141414141,0.52
The Real Slim Shady,Classical,0.5097087378640777,0.66,0.9895833333333334,2.0,0.109090909090909,0.0303030303030303,0.0505050505050505,0.7676767676767676,0.8
Stuck In A Moment You Can't Get Out Of,EDM,0.7718446601941747,0.64,0.5416666666666666,2.5,0.0363636363636363,0.3939393939393939,0.1717171717171717,0.3232323232323232,0.52
Tumble and Fall,Video game music,0.8252427184466019,0.61,0.46875,3.5,0.0545454545454545,0.0202020202020202,0.0909090909090909,0.4848484848484848,0.36
Les lacs du Connemara,Gospel,0.5436893203883495,0.59,0.3125,5.0,0.0909090909090909,0.5757575757575758,0.6363636363636364,0.404040404040404,0.59
Hier Kom Ik Weg,R&B,0.4466019417475728,0.38,0.59375,5.0,0.0545454545454545,0.8585858585858586,0.1313131313131313,0.5353535353535354,0.39
Starlight,Pop,0.5922330097087378,0.87,0.5729166666666666,2.0,0.0545454545454545,0.0,0.2121212121212121,0.3232323232323232,0.73
Dakota,Classical,0.7135922330097088,0.93,0.53125,1.5,0.1272727272727272,0.1313131313131313,0.0909090909090909,0.3131313131313131,0.68
Time To Say Goodbye (Con Te Partirò),R&B,0.5097087378640777,0.44,0.3020833333333333,3.5,0.0545454545454545,0.9191919191919192,0.101010101010101,0.4545454545454545,0.59
Green Eyes,Metal,0.6310679611650486,0.41,0.6354166666666666,4.5,0.0545454545454545,0.5454545454545454,0.2323232323232323,0.2323232323232323,0.63
Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,EDM,0.6699029126213593,0.85,0.625,3.0,0.109090909090909,0.0101010101010101,0.0606060606060606,0.0909090909090909,0.58
De Kapitein Deel II,Latin,0.558252427184466,0.61,0.6979166666666666,5.5,0.0545454545454545,0.4141414141414141,0.1111111111111111,0.6767676767676768,0.51
Supermassive Black Hole,Pop,0.5825242718446602,0.92,0.6979166666666666,2.0,0.0727272727272727,0.0505050505050505,0.0909090909090909,0.7878787878787878,0.73
Pak Maar M'n Hand,Metal,0.8058252427184466,0.57,0.3333333333333333,2.5,0.0545454545454545,0.3838383838383838,0.1111111111111111,0.3838383838383838,0.59
De Bom,R&B,0.6456310679611651,0.81,0.8958333333333334,4.0,0.0727272727272727,0.3131313131313131,0.1212121212121212,0.8585858585858586,0.49
Bombay,Lofi,0.6067961165048543,0.92,0.5416666666666666,3.5,0.0909090909090909,0.0202020202020202,0.0202020202020202,0.7373737373737373,0.34
Mary Jane's Last Dance,Pop,0.8252427184466019,0.66,0.4791666666666667,4.5,0.109090909090909,0.0303030303030303,0.3333333333333333,0.5353535353535354,0.72
Oerend Hard,R&B,0.616504854368932,0.66,0.6875,5.0,0.1818181818181818,0.1212121212121212,0.0808080808080808,0.8484848484848485,0.52
Society,Hip hop,0.7864077669902912,0.33,0.5833333333333334,5.5,0.0545454545454545,0.9090909090909092,0.1111111111111111,0.303030303030303,0.67
White Flag,K pop,0.8252427184466019,0.54,0.53125,3.5,0.0727272727272727,0.3131313131313131,0.0909090909090909,0.2828282828282828,0.54
Heaven Must Be Missing An Angel - Pt. 1,K pop,0.5679611650485437,0.75,0.6354166666666666,4.5,0.0545454545454545,0.0101010101010101,0.3939393939393939,0.9797979797979798,0.49
Wake Me up When September Ends,Lofi,0.5097087378640777,0.81,0.5729166666666666,2.5,0.0545454545454545,0.0202020202020202,0.101010101010101,0.1515151515151515,0.77
Can't Stop,Pop,0.441747572815534,0.94,0.6458333333333334,1.5,0.0909090909090909,0.0202020202020202,0.1717171717171717,0.8888888888888888,0.8
Driving Home for Christmas,Pop,0.8737864077669902,0.66,0.5208333333333334,4.5,0.0727272727272727,0.3333333333333333,0.2121212121212121,0.898989898989899,0.8
Mutter,Pop,0.5631067961165048,0.62,0.5104166666666666,3.5,0.0545454545454545,0.0202020202020202,0.1313131313131313,0.0808080808080808,0.51
Pa,Hip hop,0.6262135922330098,0.59,0.96875,6.0,0.0909090909090909,0.4343434343434343,0.1111111111111111,0.9696969696969696,0.41
Blauw,Video game music,0.6553398058252428,0.75,0.53125,3.5,0.0545454545454545,0.0,0.1414141414141414,0.2828282828282828,0.47
Spicks And Specks,K pop,0.5970873786407767,0.63,0.6770833333333334,3.5,0.0545454545454545,0.7878787878787878,0.2828282828282828,0.7171717171717171,0.47
Stan,Gospel,0.3883495145631068,0.77,0.8125,2.0,0.4363636363636363,0.0404040404040404,0.5252525252525253,0.5151515151515151,0.75
Beautiful,Folk,0.3689320388349514,0.57,0.4791666666666667,2.0,0.0545454545454545,0.5858585858585859,0.1111111111111111,0.101010101010101,0.71
Gravity,Country,0.6019417475728155,0.33,0.7916666666666666,5.0,0.0545454545454545,0.7373737373737373,0.2424242424242424,0.2424242424242424,0.75
Leave the Light On,Latin,0.6893203883495146,0.48,0.59375,3.0,0.0545454545454545,0.2626262626262626,0.101010101010101,0.1616161616161616,0.32
Ruthless Queen,Hip hop,0.6019417475728155,0.46,0.5520833333333334,5.0,0.0545454545454545,0.0808080808080808,0.202020202020202,0.2222222222222222,0.32
Everlong - Acoustic Version,Latin,0.6990291262135923,0.34,0.6666666666666666,5.5,0.0545454545454545,0.9191919191919192,0.1111111111111111,0.5555555555555556,0.69
Here Without You,Latin,0.6990291262135923,0.55,0.5625,3.5,0.0363636363636363,0.0505050505050505,0.1313131313131313,0.2323232323232323,0.75
One,Metal,0.9029126213592232,0.87,0.3541666666666667,1.5,0.1454545454545454,0.0808080808080808,0.1313131313131313,0.2727272727272727,0.61
Mijn Houten Hart,Classical,0.3398058252427184,0.59,0.4479166666666667,3.0,0.0545454545454545,0.4646464646464646,0.0909090909090909,0.2525252525252525,0.45
Mad World (Feat. Michael Andrews),Folk,0.8446601941747572,0.06,0.3645833333333333,8.5,0.0727272727272727,0.98989898989899,0.101010101010101,0.303030303030303,0.7
Sinds 1 Dag Of 2 (32 Jaar),Gospel,0.5533980582524272,0.6,0.9166666666666666,5.5,0.0727272727272727,0.2828282828282828,0.1414141414141414,0.9696969696969696,0.53
Feeling Good,Hip hop,0.558252427184466,0.55,0.5625,3.5,0.0727272727272727,0.5353535353535354,0.1212121212121212,0.4848484848484848,0.64
The Wall Street Shuffle,Rap,0.4757281553398058,0.5,0.5416666666666666,5.5,0.0545454545454545,0.1616161616161616,0.1111111111111111,0.6666666666666666,0.46
Song 2,Country,0.6310679611650486,0.71,0.6875,3.5,0.1636363636363636,0.0,0.0707070707070707,0.8686868686868687,0.64
I Would Stay,Folk,0.4611650485436893,0.26,0.4895833333333333,5.5,0.0727272727272727,0.8282828282828283,0.1212121212121212,0.2727272727272727,0.55
Piano Man,Metal,0.8689320388349514,0.47,0.34375,4.5,0.0545454545454545,0.6060606060606061,0.3232323232323232,0.4343434343434343,0.7
Fireflies,K pop,0.8737864077669902,0.66,0.53125,3.5,0.0727272727272727,0.0303030303030303,0.1212121212121212,0.4646464646464646,0.79
Lost,Folk,0.4368932038834951,0.25,0.5416666666666666,5.0,0.0545454545454545,0.2222222222222222,0.1414141414141414,0.1414141414141414,0.51
Woman,Hip hop,0.5485436893203883,0.95,0.2291666666666666,2.0,0.3272727272727272,0.0,0.1616161616161616,0.1717171717171717,0.62
Where Is The Love?,EDM,0.4563106796116505,0.7,0.8645833333333334,1.5,0.3636363636363636,0.1111111111111111,0.1313131313131313,0.8080808080808081,0.66
Yellow,R&B,0.8398058252427184,0.66,0.4479166666666667,3.5,0.0545454545454545,0.0,0.2323232323232323,0.2828282828282828,0.82
This Is The Life,Pop,0.4611650485436893,0.88,0.6458333333333334,2.5,0.0545454545454545,0.2727272727272727,0.0707070707070707,0.8686868686868687,0.41
Wicked Game,K pop,0.5485436893203883,0.55,0.6979166666666666,4.0,0.0545454545454545,0.7474747474747475,0.0909090909090909,0.2929292929292929,0.7
Breakeven,Classical,0.4563106796116505,0.7,0.65625,2.5,0.0363636363636363,0.1717171717171717,0.0808080808080808,0.5353535353535354,0.74
Not An Addict,Lofi,0.8203883495145631,0.65,0.2708333333333333,3.5,0.0727272727272727,0.0,0.1212121212121212,0.3434343434343434,0.43
So Incredible,Folk,0.5048543689320388,0.86,0.5625,3.0,0.0545454545454545,0.1111111111111111,0.7272727272727273,0.7575757575757576,0.54
Mr Rock & Roll,Lofi,0.5388349514563107,0.87,0.625,2.5,0.0545454545454545,0.0303030303030303,0.1111111111111111,0.4444444444444444,0.3
Will You Be There - Single Version,K pop,0.4029126213592233,0.63,0.4270833333333333,3.5,0.1272727272727272,0.5151515151515151,0.0808080808080808,0.4444444444444444,0.53
Vlinder,Folk,0.8495145631067961,0.79,0.3645833333333333,2.5,0.0727272727272727,0.1616161616161616,0.3838383838383838,0.8080808080808081,0.33
Cambodia,Hip hop,0.5388349514563107,0.57,0.7291666666666666,4.0,0.0545454545454545,0.0101010101010101,0.1111111111111111,0.7171717171717171,0.51
Back To Black,Gospel,0.5970873786407767,0.73,0.5104166666666666,1.5,0.0727272727272727,0.1212121212121212,0.101010101010101,0.3434343434343434,0.77
Dochters,Gospel,0.6213592233009708,0.52,0.6666666666666666,5.0,0.0545454545454545,0.5757575757575758,0.1111111111111111,0.3636363636363636,0.57
Hocus Pocus,Latin,0.8932038834951457,0.82,0.2708333333333333,3.0,0.2727272727272727,0.0202020202020202,0.2828282828282828,0.404040404040404,0.53
Mensch,Metal,0.8446601941747572,0.78,0.7083333333333334,3.0,0.1454545454545454,0.0303030303030303,0.0808080808080808,0.8787878787878788,0.47
Amsterdam,Gospel,0.3543689320388349,0.18,0.2708333333333333,5.0,0.0545454545454545,0.8484848484848485,0.1212121212121212,0.1111111111111111,0.57
Time Is Running Out,Hip hop,0.5728155339805825,0.84,0.6145833333333334,3.0,0.109090909090909,0.0,0.0909090909090909,0.4343434343434343,0.69
Rain Down on Me,Latin,0.6456310679611651,0.88,0.4791666666666667,1.5,0.109090909090909,0.0,0.1111111111111111,0.3333333333333333,0.47
Denis,R&B,0.6747572815533981,0.77,0.5520833333333334,3.5,0.0909090909090909,0.0,0.0606060606060606,0.8686868686868687,0.42
Hometown Glory,Rock,0.5970873786407767,0.34,0.46875,4.5,0.0727272727272727,0.9696969696969696,0.101010101010101,0.2121212121212121,0.59
Live And Let Die - Live,Metal,0.7281553398058253,0.93,0.25,1.5,0.1454545454545454,0.3636363636363636,0.9797979797979798,0.2323232323232323,0.6
I Still Cry,Pop,0.4757281553398058,0.35,0.5625,4.5,0.0545454545454545,0.3232323232323232,0.1313131313131313,0.1616161616161616,0.3
Ren Lenny Ren,Classical,0.5339805825242718,0.87,0.53125,2.5,0.0909090909090909,0.0101010101010101,0.3333333333333333,0.4343434343434343,0.43
In My Place,Folk,0.7038834951456311,0.59,0.4479166666666667,2.5,0.0545454545454545,0.0606060606060606,0.303030303030303,0.1919191919191919,0.7
Numb,Jazz,0.5339805825242718,0.86,0.5208333333333334,2.0,0.0727272727272727,0.0,0.6464646464646465,0.2424242424242424,0.81
Slow Dancing in a Burning Room,Country,0.6504854368932039,0.36,0.6979166666666666,4.5,0.0545454545454545,0.5757575757575758,0.0808080808080808,0.2929292929292929,0.76
Empire State Of Mind,Hip hop,0.8446601941747572,0.96,0.5104166666666666,1.0,0.7090909090909091,0.0303030303030303,0.4646464646464646,0.8181818181818182,0.77
Drops of Jupiter,Country,0.3834951456310679,0.64,0.4895833333333333,3.0,0.0545454545454545,0.1515151515151515,0.1515151515151515,0.5050505050505051,0.77
Omarm,K pop,0.8932038834951457,0.44,0.28125,4.5,0.0545454545454545,0.4141414141414141,0.101010101010101,0.0808080808080808,0.46
(What A) Wonderful World,Rap,0.6262135922330098,0.51,0.71875,5.0,0.0545454545454545,0.6363636363636364,0.4646464646464646,0.898989898989899,0.71
Teardrops,Country,0.6456310679611651,0.72,0.90625,5.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.9797979797979798,0.61
The Rising,Folk,0.5339805825242718,0.76,0.5208333333333334,3.0,0.0545454545454545,0.0707070707070707,0.0909090909090909,0.3333333333333333,0.53
Snow (Hey Oh),K pop,0.5097087378640777,0.9,0.4479166666666667,2.0,0.0909090909090909,0.1212121212121212,0.1212121212121212,0.6060606060606061,0.8
I Don't Wanna Hurt,Country,0.3834951456310679,0.48,0.5,3.5,0.0545454545454545,0.6060606060606061,0.101010101010101,0.2222222222222222,0.46
Ordinary People,Pop,0.3252427184466019,0.13,0.4895833333333333,7.0,0.1454545454545454,0.9393939393939394,0.0909090909090909,0.3636363636363636,0.69
Iedereen Is Van De Wereld,Gospel,0.5728155339805825,0.73,0.46875,3.5,0.0727272727272727,0.0,0.2929292929292929,0.3838383838383838,0.5
Gold,EDM,0.6941747572815534,0.74,0.7395833333333334,4.0,0.0727272727272727,0.2626262626262626,0.101010101010101,0.6464646464646465,0.66
All Night Long (All Night) - Single Version,Pop,0.529126213592233,0.58,0.7708333333333334,6.0,0.0909090909090909,0.1212121212121212,0.0505050505050505,0.7878787878787878,0.64
Can't Stop Loving You - 2016 Remaster,Metal,0.4854368932038835,0.78,0.625,3.0,0.0545454545454545,0.0101010101010101,0.1111111111111111,0.4242424242424242,0.62
City Of Blinding Lights,Lofi,0.6747572815533981,0.77,0.4583333333333333,2.0,0.0545454545454545,0.0,0.1111111111111111,0.202020202020202,0.6
Munich,Country,0.7233009708737864,0.88,0.1875,2.0,0.0909090909090909,0.0,0.3232323232323232,0.3939393939393939,0.61
Hey Ya!,Hip hop,0.3883495145631068,0.97,0.7604166666666666,1.0,0.1272727272727272,0.101010101010101,0.1818181818181818,0.9797979797979798,0.79
There Must Be an Angel (Playing with My Heart),EDM,0.5436893203883495,0.78,0.6041666666666666,2.5,0.0727272727272727,0.2828282828282828,0.0808080808080808,0.6060606060606061,0.4
Laat Me / Vivre - Lange Versie,K pop,0.3932038834951456,0.41,0.6875,4.5,0.0545454545454545,0.6060606060606061,0.1616161616161616,0.3737373737373737,0.43
Watskeburt?!,Hip hop,0.6310679611650486,0.49,0.9895833333333334,4.0,0.4181818181818181,0.0101010101010101,0.2323232323232323,0.5959595959595959,0.55
Feel,Jazz,0.4757281553398058,0.73,0.625,3.5,0.0545454545454545,0.0101010101010101,0.1414141414141414,0.2929292929292929,0.72
Lady Jane - (Original Single Mono Version),Country,0.9951456310679612,0.47,0.3958333333333333,6.0,0.0909090909090909,0.3434343434343434,0.0909090909090909,0.3131313131313131,0.34
La Isla Bonita,Pop,0.4854368932038835,0.83,0.7395833333333334,2.5,0.0727272727272727,0.3939393939393939,0.0606060606060606,0.9797979797979798,0.66
Go Like Elijah,Folk,0.6504854368932039,0.88,0.65625,2.5,0.0727272727272727,0.0404040404040404,0.1717171717171717,0.494949494949495,0.4
Chop Suey!,Hip hop,0.616504854368932,0.93,0.4375,2.0,0.2181818181818181,0.0,0.1313131313131313,0.2929292929292929,0.8
Sorry - (Live in Tivoli),Rock,0.3300970873786408,0.47,0.3645833333333333,4.5,0.0727272727272727,0.9494949494949496,0.6666666666666666,0.202020202020202,0.47
Black or White - Single Version,K pop,0.558252427184466,0.89,0.7708333333333334,2.0,0.0909090909090909,0.0808080808080808,0.0909090909090909,0.9696969696969696,0.64
Shut Your Eyes,EDM,0.6067961165048543,0.74,0.71875,3.0,0.0545454545454545,0.1515151515151515,0.0808080808080808,0.8484848484848485,0.42
Ironic,Jazz,0.8300970873786407,0.64,0.4791666666666667,3.0,0.109090909090909,0.2525252525252525,0.1919191919191919,0.2929292929292929,0.62
I Bet You Look Good On The Dancefloor,Country,0.5,0.95,0.5625,2.0,0.0727272727272727,0.0,0.3838383838383838,0.7878787878787878,0.58
Hurt,Classical,0.4368932038834951,0.39,0.5520833333333334,4.0,0.0545454545454545,0.6565656565656566,0.0909090909090909,0.1616161616161616,0.75
Vogue,Rock,0.5631067961165048,0.88,0.7708333333333334,3.0,0.0727272727272727,0.0,0.4242424242424242,0.3333333333333333,0.66
If I Were a Boy,Rock,0.4368932038834951,0.52,0.65625,3.0,0.0545454545454545,0.1111111111111111,0.3535353535353535,0.4343434343434343,0.68
Dyna-Mite,Hip hop,0.6844660194174758,0.92,0.6041666666666666,2.5,0.109090909090909,0.0,0.202020202020202,0.7777777777777778,0.4
Une Belle Histoire (Een Mooi Verhaal),K pop,0.4223300970873786,0.68,0.59375,4.0,0.0545454545454545,0.3636363636363636,0.1818181818181818,0.6767676767676768,0.38
Sandstorm - Radio Edit,Pop,0.6601941747572816,0.98,0.5625,4.0,0.0909090909090909,0.1717171717171717,0.0808080808080808,0.5252525252525253,0.61
Right Next Door (Because Of Me),Metal,0.4223300970873786,0.65,0.6354166666666666,4.0,0.0909090909090909,0.2323232323232323,0.0505050505050505,0.797979797979798,0.52
Hald Mich 'S Vas,R&B,0.8689320388349514,0.54,0.3020833333333333,4.0,0.0727272727272727,0.2929292929292929,0.1212121212121212,0.1616161616161616,0.39
Like a Prayer,Classical,0.5388349514563107,0.84,0.6458333333333334,2.5,0.0727272727272727,0.2626262626262626,0.1818181818181818,0.2626262626262626,0.71
Rockin' All Over The World,Pop,0.6359223300970874,0.96,0.6458333333333334,2.5,0.0727272727272727,0.1313131313131313,0.5151515151515151,0.9797979797979798,0.47
Blue Hotel,Latin,0.7233009708737864,0.81,0.5416666666666666,2.0,0.0545454545454545,0.0,0.1212121212121212,0.5353535353535354,0.42
Dear Mr. President,Hip hop,0.6213592233009708,0.3,0.5,4.5,0.0727272727272727,0.8585858585858586,0.1111111111111111,0.303030303030303,0.43
Stiekem Gedanst,Latin,0.4660194174757281,0.63,0.6875,5.0,0.109090909090909,0.2121212121212121,0.6060606060606061,0.8484848484848485,0.53
Human,Jazz,0.6553398058252428,0.8,0.5833333333333334,4.0,0.109090909090909,0.0,0.0909090909090909,0.5858585858585859,0.73
Lady Madonna - Remastered 2015,Rock,0.5339805825242718,0.78,0.6770833333333334,2.5,0.0545454545454545,0.1414141414141414,0.2222222222222222,0.5757575757575758,0.63
Both Sides Now,Country,0.3786407766990291,0.14,0.2708333333333333,7.0,0.0545454545454545,0.8787878787878788,0.101010101010101,0.1414141414141414,0.65
